"ISSN","T.tulo","Estrato","Area"
"18157238","TAIWAN JOURNAL OF DEMOCRACY","B5","ciencia_politica_e_relacoes_internacionais"
"16660714","TD. TEMAS Y DEBATES (ROSARIO)","B3","ciencia_politica_e_relacoes_internacionais"
"16783697","TD. TEORIA E DEBATE","C ","ciencia_politica_e_relacoes_internacionais"
"19835744","TENS�ES MUNDIAIS / WORLD TENSIONS","B3","ciencia_politica_e_relacoes_internacionais"
"18093124","TENS�ES MUNDIAIS (IMPRESSO)","B3","ciencia_politica_e_relacoes_internacionais"
"24467502","TEXTO PARA DISCUSS�O","C ","ciencia_politica_e_relacoes_internacionais"
"01039466","TEXTO PARA DISCUSS�O (CAMPINAS)","C ","ciencia_politica_e_relacoes_internacionais"
"01036017","TEXTOS DE ECONOMIA","B5","ciencia_politica_e_relacoes_internacionais"
"19845588","TEXTOS PARA DISCUSS�O FEE","C ","ciencia_politica_e_relacoes_internacionais"
"25254405","TEXTOS PARA DISCUSS�O (NEEDDS)","C ","ciencia_politica_e_relacoes_internacionais"
"18892515","TEXTUAL & VISUAL MEDIA","C ","ciencia_politica_e_relacoes_internacionais"
"23409592","THE AGE OF HUMAN RIGHTS JOURNAL","B3","ciencia_politica_e_relacoes_internacionais"
"1871191X","THE HAGUE JOURNAL OF DIPLOMACY","A1","ciencia_politica_e_relacoes_internacionais"
"14716372","THE JOURNAL OF ECONOMIC HISTORY (ONLINE)","A1","ciencia_politica_e_relacoes_internacionais"
"23058927","THE QUARTERLY OF LATIN AMERICAN ECONOMY AND TRADE","C ","ciencia_politica_e_relacoes_internacionais"
"15646971","THE WORLD BANK RESEARCH OBSERVER (ONLINE)","A1","ciencia_politica_e_relacoes_internacionais"
"1092311X","THEORY & EVENT","B4","ciencia_politica_e_relacoes_internacionais"
"19907451","T'INKAZOS","B1","ciencia_politica_e_relacoes_internacionais"
"21825718","TL NETWORK E-WORKING PAPERS","C ","ciencia_politica_e_relacoes_internacionais"
"2358212X","TROPOS: COMUNICA��O, SOCIEDADE E CULTURA","B5","ciencia_politica_e_relacoes_internacionais"
"21828938","WORKERS OF THE WORLD. INTERNATIONAL JOURNAL ON STRIKES AND SOCIAL CONFLICTS","B5","ciencia_politica_e_relacoes_internacionais"
"09718052","WORLD AFFAIRS","C ","ciencia_politica_e_relacoes_internacionais"
"2042891X","WORLD REVIEW OF POLITICAL ECONOMY","B2","ciencia_politica_e_relacoes_internacionais"
"24498726","WSP�?PRACA EUROPEJSKA","B5","ciencia_politica_e_relacoes_internacionais"
"1390938X","YURA RELACIONES INTERNACIONALES","B5","ciencia_politica_e_relacoes_internacionais"
"18693016","ZEITSCHRIFT F�R POLITISCHE THEORIE","B5","ciencia_politica_e_relacoes_internacionais"
"23179953","1� AN�LISE - SEADE","C ","ciencia_politica_e_relacoes_internacionais"
"19882963","1611 - REVISTA DE HISTORIA DE LA TRADUCCI�N","B5","ciencia_politica_e_relacoes_internacionais"
"23157720","ACADEMIA JOURNAL OF MEDICINAL PLANTS","B5","ciencias_agrarias_i"
"24701343","ACS OMEGA","B5","ciencias_agrarias_i"
"16511913","ACTA AGRICULTURAE SCANDINAVICA. SECTION B. SOIL AND PLANT SCIENCE","B1","ciencias_agrarias_i"
"18078648","ACTA SCIENTIARUM. HEALTH SCIENCES (ONLINE)","B5","ciencias_agrarias_i"
"20404700","ADVANCES IN ANIMAL BIOSCIENCES","B5","ciencias_agrarias_i"
"21600392","ADVANCES IN CHEMICAL ENGINEERING AND SCIENCE","B5","ciencias_agrarias_i"
"21600406","ADVANCES IN CHEMICAL ENGINEERING AND SCIENCE","B5","ciencias_agrarias_i"
"23736402","ADVANCES IN PLANTS & AGRICULTURE RESEARCH","B5","ciencias_agrarias_i"
"10982329","ADVANCES IN POLYMER TECHNOLOGY","B1","ciencias_agrarias_i"
"20726589","AFRICAN CROP SCIENCE JOURNAL","B4","ciencias_agrarias_i"
"23751231","AFRICAN JOURNAL OF CROP SCIENCE","B4","ciencias_agrarias_i"
"18071570","AGRIANUAL (S�O PAULO)","B5","ciencias_agrarias_i"
"24719625","AGRICULTURAL & ENVIRONMENTAL LETTERS","B5","ciencias_agrarias_i"
"18169155","AGRICULTURAL JOURNAL (FAISALABAD)","B4","ciencias_agrarias_i"
"20770472","AGRICULTURE","B3","ciencias_agrarias_i"
"22366830","AGRIWORLD","B5","ciencias_agrarias_i"
"07161689","AGRO-CIENCIA (CHILL�N. IMPRESA)","B3","ciencias_agrarias_i"
"16577310","AL MARGEN. HANNAH ARENDT: PENSADORA EN TIEMPOS DE OSCURIDAD","C ","ciencias_agrarias_i"
"19815794","ALFA: REVISTA DE LINGU�STICA (UNESP. ONLINE)","B5","ciencias_agrarias_i"
"2162142X","AMERICAN INTERNATIONAL JOURNAL OF CONTEMPORARY RESEARCH","B5","ciencias_agrarias_i"
"22310606","AMERICAN JOURNAL OF EXPERIMENTAL AGRICULTURE","B1","ciencias_agrarias_i"
"19904053","AMERICAN-EURASIAN JOURNAL OF AGRICULTURAL & ENVIRONMENTAL SCIENCES (ONLINE)","B4","ciencias_agrarias_i"
"18071090","AMICUS CURIAE (UNESC)","B5","ciencias_agrarias_i"
"24482811","ANAIS DA ACADEMIA PERNAMBUCANA DE CI�NCIA AGRON�MICA","B5","ciencias_agrarias_i"
"03018059","ANAIS DA SOCIEDADE ENTOMOL�GICA DO BRASIL (IMPRESSO)","B1","ciencias_agrarias_i"
"23162805","ANAIS DO CONECT - COL�QUIO NACIONAL DE EDUCA��O, CURR�CULO E PROCESSOS TECNOL�GICOS","C ","ciencias_agrarias_i"
"21783659","ANAIS DO XVIII CONGRESSO BRASILEIRO DE ENGENHARIA QU�MICA","C ","ciencias_agrarias_i"
"23591048","ANAIS DO XVIII ENGEMA","C ","ciencias_agrarias_i"
"16182650","ANALYTICAL AND BIOANALYTICAL CHEMISTRY (ONLINE)","A2","ciencias_agrarias_i"
"20762615","ANIMALS","A2","ciencias_agrarias_i"
"24730696","ANNALS OF CHROMATOGRAPHY AND SEPARATION TECHNIQUES","B5","ciencias_agrarias_i"
"20088752","ANNALS OF FUNCTIONAL ANALYSIS","B1","ciencias_agrarias_i"
"2166532X","APL MATERIALS","A1","ciencias_agrarias_i"
"16877675","APPLIED AND ENVIRONMENTAL SOIL SCIENCE","B1","ciencias_agrarias_i"
"16779487","ARQ BRAS ENDOCRINOL METABOL","B2","ciencias_agrarias_i"
"22389970","ARQUIVOS DE PESQUISA ANIMAL","B5","ciencias_agrarias_i"
"03655865","ARQUIVOS DO INSTITUTO BIOL�GICO","B1","ciencias_agrarias_i"
"24465666","ARRUDEA","B5","ciencias_agrarias_i"
"23192801","ASIAN ACADEMIC RESEARCH JOURNAL OF MULTIDISCIPLINARY","B2","ciencias_agrarias_i"
"22312560","ASIAN JOURNAL OF BIOCHEMICAL AND PHARMACEUTICAL RESEARCH","B2","ciencias_agrarias_i"
"02651491","ASPECTS OF APPLIED BIOLOGY","C ","ciencias_agrarias_i"
"22412891","ATINER'S CONFERENCE PAPER SERIES, NO: ART2012-0216","C ","ciencias_agrarias_i"
"23783036","AUSTIN JOURNAL OF BIOTECHNOLOGY & BIOENGINEERING","B5","ciencias_agrarias_i"
"10212450","AUSTRIAN JOURNAL OF MYCOLOGY","B5","ciencias_agrarias_i"
"07188706","AVANCES EN CIENCIAS E INGENIERIA","B5","ciencias_agrarias_i"
"03295184","AVANCES EN ENERG�AS RENOVABLES Y MEDIO AMBIENTE","B5","ciencias_agrarias_i"
"20684673","BANAT�S JOURNAL OF BIOTECHNOLOGY","B5","ciencias_agrarias_i"
"00060089","BETTER CROPS WITH PLANT FOOD","B4","ciencias_agrarias_i"
"23065710","BEVERAGES","B5","ciencias_agrarias_i"
"21611009","BIOCHEMISTRY AND ANALYTICAL BIOCHEMISTRY","B5","ciencias_agrarias_i"
"25259725","BIOFIX SCIENTIFIC JOURNAL (ONLINE)","B5","ciencias_agrarias_i"
"19321031","BIOFUELS, BIOPRODUCTS AND BIOREFINING","A1","ciencias_agrarias_i"
"21650616","BIOLOGICAL AGRICULTURE AND HORTICULTURE","B1","ciencias_agrarias_i"
"17444179","BIOLOGICAL RHYTHM RESEARCH (ONLINE)","B2","ciencias_agrarias_i"
"18963811","BIOMETRICAL LETTERS","B5","ciencias_agrarias_i"
"09765751","BIORESEARCH BULLETIN","B5","ciencias_agrarias_i"
"18077676","BOLETIM DE PESQUISA DE SOJA","C ","ciencias_agrarias_i"
"1981979X","BOLETIM INFORMATIVO (SOCIEDADE BRASILEIRA DE CI�NCIA DO SOLO)","B5","ciencias_agrarias_i"
"23185015","BRAZILIAN JOURNAL OF ALLERGY AND IMMUNOLOGY","B5","ciencias_agrarias_i"
"23184531","BRAZILIAN JOURNAL OF INSTRUMENTATION AND CONTROL ( REVISTA BRASILEIRA DE INSTRUMENTA��O E CONTROLE)","B5","ciencias_agrarias_i"
"16779452","BRAZILIAN JOURNAL OF PLANT PHYSIOLOGY","B1","ciencias_agrarias_i"
"22314784","BRITISH JOURNAL OF ENVIRONMENT AND CLIMATE CHANGE","B5","ciencias_agrarias_i"
"15194639","CADERNOS GEOGR�FICOS (UFSC)","B5","ciencias_agrarias_i"
"16781724","CAFEICULTURA","C ","ciencias_agrarias_i"
"23010886","CANGUE REVISTA DE LA ESTACION EXPERIMENTAL DR MARIO A CASSINONI","B5","ciencias_agrarias_i"
"16443624","CENTRAL EUROPEAN JOURNAL OF CHEMISTRY","B1","ciencias_agrarias_i"
"20722001","CENTRO AGR�COLA","B4","ciencias_agrarias_i"
"13441051","CHROMOSOME SCIENCE","B5","ciencias_agrarias_i"
"18502067","CIENCIA DEL SUELO (EN L�NEA)","B2","ciencias_agrarias_i"
"07181620","CIENCIA E INVESTIGACI�N AGRARIA (EN L�NEA. EDICI�N EN ESPA�OL)","B1","ciencias_agrarias_i"
"07183267","CIENCIA E INVESTIGACI�N AGRARIA (EN L�NEA. ENGLISH ED.)","B1","ciencias_agrarias_i"
"13152076","CIENCIAS (MARACAIBO)","B5","ciencias_agrarias_i"
"01003453","CIRCULAR TECNICA / INSTITUTO DE PESQUISAS E ESTUDOS FLORESTAIS","B5","ciencias_agrarias_i"
"16961277","CIRCUNSTANCIA (MADRID)","B5","ciencias_agrarias_i"
"21775419","CITRUS RESEARCH & TECHNOLOGY (IMPRESSO)","B3","ciencias_agrarias_i"
"24473383","CI�NCIA AGR�COLA","B5","ciencias_agrarias_i"
"24163953","CI�NCIA E T�CNICA VITIVIN�COLA","B1","ciencias_agrarias_i"
"19845782","CI�NCIA ET PRAXIS (IMPRESSO)","B5","ciencias_agrarias_i"
"18068154","CI�NCIAS AGR�RIAS E AMBIENTAIS (UFAM)","B4","ciencias_agrarias_i"
"18630669","CLEAN (WEINHEIM. INTERNET)","B3","ciencias_agrarias_i"
"14690691","CLINICAL MICROBIOLOGY AND INFECTION","A1","ciencias_agrarias_i"
"23171782","CODAS","B2","ciencias_agrarias_i"
"05888018","COMMUNICATIONS (PARIS. 1962)","B5","ciencias_agrarias_i"
"1532415X","COMMUNICATIONS IN STATISTICS, THEORY AND METHODS (ONLINE)","B2","ciencias_agrarias_i"
"0121215X","CUADERNOS DE GEOGRAF�A","B3","ciencias_agrarias_i"
"15752410","CUADERNOS DE LA SOCIEDAD ESPA�OLA DE CIENCIAS FORESTALES","B5","ciencias_agrarias_i"
"02585936","CULTIVOS TROPICALES","B2","ciencias_agrarias_i"
"18194087","CULTIVOS TROPICALES","B2","ciencias_agrarias_i"
"21986592","CURRENT POLLUTION REPORTS (ONLINE)","B2","ciencias_agrarias_i"
"20410778","CURRENT RESEARCH JOURNAL OF BIOLOGICAL SCIENCES (ONLINE)","B5","ciencias_agrarias_i"
"23141530","DEBATE UNIVERSITARIO","B5","ciencias_agrarias_i"
"20585314","DENTAL, ORAL AND CRANIOFACIAL RESEARCH","B5","ciencias_agrarias_i"
"23164034","DI@LOGUS","B5","ciencias_agrarias_i"
"15190625","DISCIPLINARUM SCIENTIA. S�RIE CI�NCIAS EXATAS (CESSOU EM 2001. CONT. 1981-2841 DISCIPLINARUM SCIENTIA. S�RIE CI�NCIAS NATURAIS E TECNOL�GICAS)","B5","ciencias_agrarias_i"
"22379967","DISPOSITIVA - REVISTA DO PROGRAMA DE P�S-GRADUA��O EM COMUNICA��O SOCIAL DA FACULDADE DE COMUNICA��O E ARTES DA PUC MINAS","B5","ciencias_agrarias_i"
"23585390","E&S ENGINEERING AND SCIENCE","B5","ciencias_agrarias_i"
"2316980X","ECOLOGIA E NUTRI��O FLORESTAL","B5","ciencias_agrarias_i"
"15182932","ECONOMIA & ENERGIA (ONLINE)","B5","ciencias_agrarias_i"
"13909223","ECUADOR ES CALIDAD: REVISTA CIENT�FICA ECUATORIANA","B5","ciencias_agrarias_i"
"23251026","ELEMENTA: SCIENCE OF THE ANTHROPOCENE","B5","ciencias_agrarias_i"
"10211357","EMIRATES JOURNAL OF FOOD AND AGRICULTURE","B1","ciencias_agrarias_i"
"18683975","ENERGY SYSTEMS","B2","ciencias_agrarias_i"
"0328932X","ENERG�AS RENOVABLES Y MEDIO AMBIENTE","B5","ciencias_agrarias_i"
"18084389","ENGENHARIA AGR�COLA (CD-ROM)","B1","ciencias_agrarias_i"
"16782178","ENGENHARIA AMBIENTAL (UNIPINHAL. IMPRESSO)","B5","ciencias_agrarias_i"
"21756814","ENGENHARIA NA AGRICULTURA","B3","ciencias_agrarias_i"
"19473931","ENGINEERING","B5","ciencias_agrarias_i"
"21793514","ENTREMEIOS","B5","ciencias_agrarias_i"
"14694395","ENVIRONMENT AND DEVELOPMENT ECONOMICS (ONLINE)","B1","ciencias_agrarias_i"
"21647682","ENVIRONMENTAL MANAGEMENT AND SUSTAINABLE DEVELOPMENT","B5","ciencias_agrarias_i"
"21904715","ENVIRONMENTAL SCIENCES EUROPE","A2","ciencias_agrarias_i"
"13908103","ESPAMCIENCIA","B5","ciencias_agrarias_i"
"15177130","ESPA�O PARA A SA�DE - REVISTA DE SA�DE P�BLICA DO PARAN�","B5","ciencias_agrarias_i"
"15194426","ESTRAT�GICA (FAAP)","B5","ciencias_agrarias_i"
"22504001","ESTUDIOS RURALES","B5","ciencias_agrarias_i"
"16791371","ESTUDOS DE JORNALISMO E RELA��ES P�BLICAS","B5","ciencias_agrarias_i"
"16453530","ESTUDOS DO S�CULO XX","B5","ciencias_agrarias_i"
"15735060","EUPHYTICA (DORDRECHT. ONLINE)","A2","ciencias_agrarias_i"
"20546319","EUROPEAN JOURNAL OF AGRICULTURE AND FORESTRY RESEARCH","B5","ciencias_agrarias_i"
"13652389","EUROPEAN JOURNAL OF SOIL SCIENCE","A1","ciencias_agrarias_i"
"15607917","EUROSURVEILLANCE (ENGLISH ED. ONLINE)","A1","ciencias_agrarias_i"
"19004699","FACULDAD DE CIENCIAS B�SICAS","B5","ciencias_agrarias_i"
"10991026","FLAVOUR AND FRAGRANCE JOURNAL (ONLINE)","A2","ciencias_agrarias_i"
"10105674","FOLIA AMAZONICA","B5","ciencias_agrarias_i"
"20835965","FOLIA HORTICULTURAE","B3","ciencias_agrarias_i"
"00162310","FRUTTICOLTURA (BOLOGNA)","B5","ciencias_agrarias_i"
"17571707","GCB BIOENERGY","A1","ciencias_agrarias_i"
"15785157","GEOFOCUS (MADRID)","B5","ciencias_agrarias_i"
"24471747","GEOGRAFIA (LONDRINA)","B5","ciencias_agrarias_i"
"15198367","GEOGRAFIA EM ATOS (UNESP. IMPRESSO)","B5","ciencias_agrarias_i"
"01031538","GEOGRAFIA. ENSINO & PESQUISA (UFSM)","B5","ciencias_agrarias_i"
"03799522","GEOTECNIA (LISBOA)","B5","ciencias_agrarias_i"
"23155094","GLOBAL ADVANCED RESEARCH JOURNAL OF AGRICULTURAL SCIENCE","B4","ciencias_agrarias_i"
"0367505X","GRANJA (PORTO ALEGRE)","C ","ciencias_agrarias_i"
"16015223","HEREDITAS (ONLINE)","B2","ciencias_agrarias_i"
"10280871","HOMBRE, CIENCIA Y TECNOLOG�A","B5","ciencias_agrarias_i"
"03273431","HORTICULTURA ARGENTINA","B4","ciencias_agrarias_i"
"02536498","HORTICULTURE, ENVIRONMENT, AND BIOTECHNOLOGY","B3","ciencias_agrarias_i"
"19802218","HYDRO (S�O PAULO)","B5","ciencias_agrarias_i"
"10991085","HYDROLOGICAL PROCESSES (ONLINE)","A1","ciencias_agrarias_i"
"18122116","HYDROLOGY AND EARTH SYSTEM SCIENCES DISCUSSIONS (ONLINE)","B4","ciencias_agrarias_i"
"19989563","HYDROLOGY RESEARCH (PRINT)","A2","ciencias_agrarias_i"
"15580571","IEEE GEOSCIENCE AND REMOTE SENSING LETTERS","B5","ciencias_agrarias_i"
"17521424","IET RENEWABLE POWER GENERATION (ONLINE)","A1","ciencias_agrarias_i"
"22369767","IMPULSO","B5","ciencias_agrarias_i"
"01037676","IMPULSO: REVISTA DE CI�NCIAS SOCIAIS E HUMANAS","B5","ciencias_agrarias_i"
"22143173","INFORMATION PROCESSING IN AGRICULTURE","B5","ciencias_agrarias_i"
"23190728","INFORMATIVO ABRATES (ONLINE)","C ","ciencias_agrarias_i"
"2317305X","INFORMATIVO T�CNICO DO SEMI�RIDO","B5","ciencias_agrarias_i"
"23115904","INFORMA��ES AGRON�MICAS","B5","ciencias_agrarias_i"
"0100445X","INFORME AGROPECU�RIO","B5","ciencias_agrarias_i"
"11342196","INGENIER�A DEL AGUA","B5","ciencias_agrarias_i"
"22488723","INGENIER�A E INVESTIGACI�N","B2","ciencias_agrarias_i"
"25004492","INGENIER�A, INNOVACI�N Y DESARROLLO SOSTENIBLE","B5","ciencias_agrarias_i"
"17447917","INSECT SCIENCE (ONLINE)","A1","ciencias_agrarias_i"
"19165781","INTERNATIONAL INDIGENOUS POLICY JOURNAL","B5","ciencias_agrarias_i"
"20531265","INTERNATIONAL JOURNAL OF ADVANCE AGRICULTURAL RESEARCH","B5","ciencias_agrarias_i"
"19346352","INTERNATIONAL JOURNAL OF AGRICULTURAL AND BIOLOGICAL ENGINEERING","A1","ciencias_agrarias_i"
"20473710","INTERNATIONAL JOURNAL OF AGRICULTURAL MANAGEMENT","B5","ciencias_agrarias_i"
"21670447","INTERNATIONAL JOURNAL OF AGRICULTURAL SCIENCES","B5","ciencias_agrarias_i"
"16869141","INTERNATIONAL JOURNAL OF AGRICULTURAL TECHNOLOGY","C ","ciencias_agrarias_i"
"20511914","INTERNATIONAL JOURNAL OF AGRONOMY & PLANT PRODUCTION","B1","ciencias_agrarias_i"
"23144122","INTERNATIONAL JOURNAL OF ATMOSPHERIC SCIENCES","C ","ciencias_agrarias_i"
"2278778X","INTERNATIONAL JOURNAL OF BIOASSAYS","B5","ciencias_agrarias_i"
"14321254","INTERNATIONAL JOURNAL OF BIOMETEOROLOGY","B1","ciencias_agrarias_i"
"09745793","INTERNATIONAL JOURNAL OF CHEMICAL ENGINEERING","B1","ciencias_agrarias_i"
"09764399","INTERNATIONAL JOURNAL OF CIVIL AND STRUCTURAL ENGINEERING","B4","ciencias_agrarias_i"
"2166479X","INTERNATIONAL JOURNAL OF COMPOSITE MATERIALS","B5","ciencias_agrarias_i"
"23196475","INTERNATIONAL JOURNAL OF CURRENT ADVANCED RESEARCH","B5","ciencias_agrarias_i"
"24553107","INTERNATIONAL JOURNAL OF CURRENT MULTIDISCIPLINARY STUDIES","B5","ciencias_agrarias_i"
"22186026","INTERNATIONAL JOURNAL OF ENERGY SCIENCE","B5","ciencias_agrarias_i"
"23210869","INTERNATIONAL JOURNAL OF ENGINEERING & TECHNICAL RESEARCH","B5","ciencias_agrarias_i"
"23058269","INTERNATIONAL JOURNAL OF ENGINEERING AND APPLIED SCIENCES","B5","ciencias_agrarias_i"
"22787461","INTERNATIONAL JOURNAL OF ENGINEERING INVENTIONS","B5","ciencias_agrarias_i"
"22316604","INTERNATIONAL JOURNAL OF ENGINEERING SCIENCES & EMERGING TECHNOLOGIES","B5","ciencias_agrarias_i"
"24561878","INTERNATIONAL JOURNAL OF ENVIRONMENT, AGRICULTURE AND BIOTECHNOLOGY","B5","ciencias_agrarias_i"
"10290397","INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY (ONLINE)","B1","ciencias_agrarias_i"
"17568463","INTERNATIONAL JOURNAL OF ENVIRONMENTAL ENGINEERING (PRINT)","B1","ciencias_agrarias_i"
"23339241","INTERNATIONAL JOURNAL OF ENVIRONMENTAL ENGINEERING AND NATURAL RESOURCES","B5","ciencias_agrarias_i"
"15538621","INTERNATIONAL JOURNAL OF FRUIT SCIENCE (ONLINE)","B5","ciencias_agrarias_i"
"23132752","INTERNATIONAL JOURNAL OF MEDICAL AND HEALTH SCIENCES RESEARCH","B5","ciencias_agrarias_i"
"17552176","INTERNATIONAL JOURNAL OF METAHEURISTICS","B5","ciencias_agrarias_i"
"20792093","INTERNATIONAL JOURNAL OF MICROBOLOGICAL RESEARCH","B5","ciencias_agrarias_i"
"16616596","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","A2","ciencias_agrarias_i"
"1741637X","INTERNATIONAL JOURNAL OF NUCLEAR ENERGY, SCIENCE AND TECHNOLOGY (ONLINE)","B2","ciencias_agrarias_i"
"21412332","INTERNATIONAL JOURNAL OF NUTRITION AND METABOLISM","B5","ciencias_agrarias_i"
"23207035","INTERNATIONAL JOURNAL OF PLANT & SOIL SCIENCE","B4","ciencias_agrarias_i"
"23797487","INTERNATIONAL JOURNAL OF QUANTITATIVE STRUCTURE-PROPERTY RELATIONSHIPS","B5","ciencias_agrarias_i"
"22517715","INTERNATIONAL JOURNAL OF RECYCLING OF ORGANIC WASTE IN AGRIC","B1","ciencias_agrarias_i"
"22264353","INTERNATIONAL JOURNAL OF REMOTE SENSING APPLICATIONS","B5","ciencias_agrarias_i"
"23192844","INTERNATIONAL JOURNAL OF RESEARCH IN BIOSCIENCES","B5","ciencias_agrarias_i"
"18142060","INTERNATIONAL JOURNAL OF RIVER BASIN MANAGEMENT","B1","ciencias_agrarias_i"
"22518843","INTERNATIONAL JOURNAL OF SCIENCE AND ENGINEERING INVESTIGATIONS","B5","ciencias_agrarias_i"
"10137866","INTERNATIONAL JOURNAL OF SEDIMENT RESEARCH","B1","ciencias_agrarias_i"
"16879457","INTERNATIONAL JOURNAL OF SPECTROSCOPY","B5","ciencias_agrarias_i"
"0975556X","INTERNATIONAL JOURNAL OF STATISTICS AND ECONOMICS","B5","ciencias_agrarias_i"
"19277032","INTERNATIONAL JOURNAL OF STATISTICS AND PROBABILITY","B5","ciencias_agrarias_i"
"19277040","INTERNATIONAL JOURNAL OF STATISTICS AND PROBABILITY","B5","ciencias_agrarias_i"
"20438621","INTERNATIONAL JOURNAL OF SUSTAINABLE MATERIALS AND STRUCTURAL SYSTEMS","B5","ciencias_agrarias_i"
"1748068X","INTERNATIONAL JOURNAL OF SYSTEM OF SYSTEMS ENGINEERING (IJSSE)","B1","ciencias_agrarias_i"
"19315279","INTERNATIONAL JOURNAL OF VEGETABLE SCIENCE (ONLINE)","B2","ciencias_agrarias_i"
"21415153","INTERNATIONAL RESEARCH JOURNAL OF BIOTECHNOLOGY","B5","ciencias_agrarias_i"
"23299436","INTERNATIONAL RESEARCH JOURNAL OF HORTICULTURE","B5","ciencias_agrarias_i"
"21415463","INTERNATIONAL RESEARCH JOURNAL OF MICROBIOLOGY (IRJM)","B5","ciencias_agrarias_i"
"20426453","INTERNATIONAL WOODS PRODUCTS JOURNAL (ONLINE)","B1","ciencias_agrarias_i"
"1824307X","INVERTEBRATE SURVIVAL JOURNAL","B2","ciencias_agrarias_i"
"16849086","INVESTIGACI�N AGRARIA","B4","ciencias_agrarias_i"
"10273115","IOBC/WPRS BULLETIN","B5","ciencias_agrarias_i"
"23192372","IOSR JOURNAL OF AGRICULTURE AND VETERINARY SCIENCE","B5","ciencias_agrarias_i"
"22503021","IOSR JOURNAL OF ENGINEERING","B5","ciencias_agrarias_i"
"01004557","IPEF. INSTITUTO DE PESQUISAS E ESTUDOS FLORESTAIS","B5","ciencias_agrarias_i"
"15310361","IRRIGATION AND DRAINAGE","B1","ciencias_agrarias_i"
"20907664","ISRN AGRONOMY","B5","ciencias_agrarias_i"
"20904622","ISRN ECOLOGY","B5","ciencias_agrarias_i"
